,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Team,H/A/N,Conference,Opponent,Opponent Conference,Date,Location,Attendance,Non Conference Game,Neutral Site Game,Road Game,Top 25 Opponent,March Madness Opponent,NCON MM,Mid Major Opponent,Opponent Wins,Opponent Losses,Opponent Win Percentage,Opponent Won More than 20,Opponent Lost more than 15,Record Differential,Record Differential Squared,Win Differential Squared,SM,Line,(SM+Line)^2,(SM+Line+10)^2,Cover Spread,Largest Lead,Largest Deficit,Volatility,Lost as Favorite,Won as Underdog,Tournament Caliber Game ,Win Game within 8,Under .500 Opp min 5 games,15+ Win Within .150 WD min 5g,No double digit lead,Above 5 and below 15 leads,Beat line by double digits,Won by 20 against over .500 team,Within 10 line,Line over 20,Over/Under Line,Total Points,Player Points given up,Opp Coach Value,Opp Historical Value,Standard Point,Game Coding,Potential Game Coding Next Season,Personal Score Thought,"THINK ABOUT ON THE ROAD FAVORITES, within 10 line, 20+ line, power conference vs power conference, actually name the conference for opponent, road x conference, add attendance back,  ranked opponents, top 5, top 10, (sm+line+10)^2 vs ranked, lead/deficit both within 15, both l/d between 7-15, wins by top 25 opponent, actively in bracketology?, power non conference road game, add opponent coach rating",SOS Median,SOS Min,SOS Max,SOS STDEV,SOS SUM
Tennessee Tech,,,,,,,,,,,,,,,0.75,1.25,,,,,,,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.63424957605981,-27.2299443095753,103.214719161466,57.7623733824622,74.7162756997711
,Tennessee Tech,AWAY,Ohio Valley,Georgia,SEC,"Nov 4, 2024","Athens, GA",6193,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5,25.5,420.25,930.25,1,2,9,18,0,0,0,0,0,0,1,0,1,0,0,1,140.5,161,0,-4.76328385339221,9.39,1,211,21211,30,,103.214719161466,103.214719161466,103.214719161466,103.214719161466,103.214719161466
,Tennessee Tech,HOME,Ohio Valley,West Georgia,ASUN,"Nov 12, 2024","Cookeville, TN",716,1,0,0,0,0,0,1,0,2,0,0,0,0.5,0.25,-1,3,-6.5,-12.25,42.25,0,21,0,0,0,0,0,1,0,0,0,0,0,0,1,0,144.5,149,0,-15.4930689195922,9.39,1,112,21112,20,,-2.81978568919592,-2.81978568919592,-2.81978568919592,-2.81978568919592,-2.81978568919592
,Tennessee Tech,NEUTRAL,Ohio Valley,VMI,Southern,"Nov 15, 2024","White Sulphur Springs, WV",508,1,1,0,0,0,0,1,3,0,1,0,0,-0.333333333333333,-0.111111111111111,1,1,-5.5,-20.25,30.25,0,14,1,14,0,0,0,1,0,0,0,0,0,0,1,0,149.5,143,0,-1.05280184792555,9.39,1,312,21312,20,,1.5512865370763,1.5512865370763,1.5512865370763,1.5512865370763,1.5512865370763
,Tennessee Tech,NEUTRAL,Ohio Valley,UT Rio Grande Valley,Southland,"Nov 16, 2024","White Sulphur Springs, WV",218,1,1,0,0,0,0,1,2,2,0.5,0,0,0.25,0.0625,-1,-25,7.5,-306.25,-56.25,0,6,25,150,0,0,0,0,0,0,0,0,0,0,1,0,152.5,141,0,-0.994730957525546,9.39,1,312,21312,28,,-27.2299443095753,-27.2299443095753,-27.2299443095753,-27.2299443095753,-27.2299443095753
Texas,,,,,,,,,,,,,,,0.75,0.5,,,,,,,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.75603316334188,-14.8507766180142,38.5888825678681,24.9438459529549,6.22603962317014
,Texas,NEUTRAL,SEC,Ohio St.,Big Ten,"Nov 4, 2024","Las Vegas, NV","6,397",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,-1.5,-90.25,0.25,0,0,15,0,1,0,0,0,0,0,0,0,0,0,1,0,147.5,152,0,48.2332174352139,65.357,1,311,21311,0,,-11.3341708256479,-11.3341708256479,-11.3341708256479,-11.3341708256479,-11.3341708256479
,Texas,HOME,SEC,Houston Christian,Southland,"Nov 8, 2024","Austin, TX","10,993",1,0,0,0,0,0,1,1,0,1,0,0,-1,-1,1,31,-33.5,-6.25,56.25,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150.5,149,0,46.6642498964139,65.357,1,112,21112,25,,-6.17789550103586,-6.17789550103586,-6.17789550103586,-6.17789550103586,-6.17789550103586
,Texas,HOME,SEC,Chicago St.,NEC,"Nov 12, 2024","Austin, TX","10,662",1,0,0,0,0,0,1,0,2,0,0,0,0.5,0.25,-1,47,-30.5,272.25,702.25,1,53,0,0,0,0,0,0,0,0,0,0,1,0,0,1,147.5,163,0,48.2488567868139,65.357,1,112,21112,0,,38.5888825678681,38.5888825678681,38.5888825678681,38.5888825678681,38.5888825678681
,Texas,HOME,SEC,Mississippi Valley St.,SWAC,"Nov 16, 2024","Austin, TX","10,457",1,0,0,0,0,0,1,1,2,0.333333333333333,0,0,0.333333333333334,0.111111111111112,-1,46,-43.5,6.25,156.25,1,46,2,92,0,0,0,0,0,1,0,0,0,0,0,1,141.5,132,0,58.026093754137,65.357,1,112,21112,10,,-14.8507766180142,-14.8507766180142,-14.8507766180142,-14.8507766180142,-14.8507766180142
Texas A&M,,,,,,,,,,,,,,,0.75,0.75,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.96723354963198,-21.698147897269,27.8967695177386,21.953307499764,-13.7358454787944
,Texas A&M,AWAY,SEC,UCF,Big 12,"Nov 4, 2024","Orlando, FL","8,808",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-3,-5.5,-72.25,2.25,0,11,3,33,1,0,0,0,0,0,0,0,0,0,1,0,144.5,125,0,69.1256325699044,44.767,1,212,21212,50,,-14.725417674301,-14.725417674301,-14.725417674301,-14.725417674301,-14.725417674301
,Texas A&M,HOME,SEC,Lamar,Southland,"Nov 11, 2024","College Station, TX",7195,1,0,0,0,0,0,1,1,0,1,0,0,-0.5,-0.25,0,26,-25.5,0.25,110.25,1,38,5,190,0,0,0,0,0,0,0,0,0,0,0,1,145.5,168,0,69.1352102731044,44.767,1,112,21112,15,,-21.698147897269,-21.698147897269,-21.698147897269,-21.698147897269,-21.698147897269
,Texas A&M,HOME,SEC,East Texas A&M,Southland,"Nov 8, 2024","College Station, TX",8673,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,32,-31.5,0.25,110.25,1,35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,143.5,142,0,67.5657575037044,44.767,1,112,21112,20,,-5.20904942496296,-5.20904942496296,-5.20904942496296,-5.20904942496296,-5.20904942496296
,Texas A&M,HOME,SEC,Ohio St.,Big Ten,"Nov 15, 2024","College Station, TX","11,658",1,0,0,1,0,0,0,2,0,1,0,0,-0.333333333333333,-0.111111111111111,0,14,-5.5,72.25,342.25,1,18,3,54,0,0,0,0,0,0,0,0,1,0,1,0,147.5,142,0,81.7476851071933,44.767,1,121,21121,35,,27.8967695177386,27.8967695177386,27.8967695177386,27.8967695177386,27.8967695177386
Texas A&M Corpus Chris,,,,,,,,,,,,,,,0.666666666666667,1.33333333333333,,,,,,,0.666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.532012220742,14.266768246472,59.754250555968,22.9626306310858,105.553031023182
,Texas A&M Corpus Chris,AWAY,Southland,Purdue,Big Ten,"Nov 4, 2024","West Lafayette, IN","14,876",1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,-17,25.5,72.25,342.25,1,0,19,0,0,0,0,0,0,0,0,0,1,0,0,1,146.5,163,0,35.4094555968,34.115,1,221,22221,25,,59.754250555968,59.754250555968,59.754250555968,59.754250555968,59.754250555968
,Texas A&M Corpus Chris,NEUTRAL,Southland,New Mexico,Mountain West,"Nov 12, 2024","Henderson, NV","11,160",1,1,0,0,1,1,1,2,0,1,0,0,-0.5,-0.25,1,-19,16.5,-6.25,56.25,0,2,21,42,0,0,0,0,0,0,0,0,0,0,0,0,159.5,181,0,33.3131246472,34.115,1,312,22312,15,,14.266768246472,14.266768246472,14.266768246472,14.266768246472,14.266768246472
,Texas A&M Corpus Chris,AWAY,Southland,New Mexico St.,CUSA,"Nov 14, 2024","Las Cruces, NM","4,114",1,0,1,0,0,0,1,2,0,1,0,0,-0.666666666666667,-0.444444444444445,1,-1,4.5,12.25,182.25,1,0,21,0,0,0,0,0,0,0,0,0,1,0,1,0,147.5,165,0,33.1378220742,34.115,1,212,21212,40,,31.532012220742,31.532012220742,31.532012220742,31.532012220742,31.532012220742
Texas Southern,,,,,,,,,,,,,,,0.25,1.25,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.07046494443465,2.01418825342245,71.7032382593584,32.6809798734184,91.8583564016501
,Texas Southern,AWAY,SWAC,Xavier,Big East,"Nov 4, 2024","Cincinnati, OH",10212,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-9,25.5,272.25,702.25,1,9,12,108,0,0,0,0,0,0,0,1,1,0,0,1,151.5,147,0,34.2625259358445,39.929,1,211,21211,30,,71.7032382593584,71.7032382593584,71.7032382593584,71.7032382593584,71.7032382593584
,Texas Southern,AWAY,SWAC,Georgia,SEC,"Nov 10, 2024","Athens, GA","5,405",1,0,1,0,0,0,0,1,0,1,0,0,-0.5,-0.25,0,-28,16.5,-132.25,-2.25,0,2,30,60,0,0,0,0,0,0,0,0,0,0,0,0,147.5,156,0,29.3512253422445,39.929,1,211,21211,15,,2.01418825342245,2.01418825342245,2.01418825342245,2.01418825342245,2.01418825342245
,Texas Southern,AWAY,SWAC,Georgia Tech,ACC,"Nov 12, 2024","Atlanta, GA","3,384",1,0,1,0,0,0,0,1,1,0.5,0,0,-0.166666666666667,-0.0277777777777779,0,-19,15.5,-12.25,42.25,0,2,30,60,0,0,0,0,0,0,0,0,0,0,0,0,154.5,143,0,29.3698955180445,39.929,1,211,21211,5,,7.71570539962489,7.71570539962489,7.71570539962489,7.71570539962489,7.71570539962489
,Texas Southern,AWAY,SWAC,Samford,Southern,"Nov 17, 2024","Homewood, AL","1,062",1,0,1,0,1,1,1,3,1,0.75,0,0,-0.5,-0.25,4,-15,12.5,-6.25,56.25,0,2,26,52,0,0,0,0,0,0,0,0,0,0,0,0,160.5,179,0,29.3456489244445,39.929,1,212,22212,20,,10.4252244892444,10.4252244892444,10.4252244892444,10.4252244892444,10.4252244892444
Texas St.,,,,,,,,,,,,,,,1,1.33333333333333,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.549214889932,-0.681847716319331,49.03645861416,25.8650126070923,84.9038257877727
,Texas St.,HOME,Sun Belt,Eastern Michigan,MAC,"Nov 4, 2024","San Marcos, TX",1292,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,-8.5,132.25,462.25,1,28,0,0,0,0,0,0,0,1,0,0,1,0,1,0,135.5,108,0,23.1778889932,29.982,1,112,21112,20,,36.549214889932,36.549214889932,36.549214889932,36.549214889932,36.549214889932
,Texas St.,AWAY,Sun Belt,TCU,Big 12,"Nov 12, 2024","Fort Worth, TX","4,815",1,0,1,0,1,1,1,2,0,1,0,0,0,0,0,-5,15.5,110.25,420.25,1,6,14,84,0,0,0,0,0,0,0,1,1,0,0,0,140.5,147,0,28.386661416,29.982,1,212,22212,45,,49.03645861416,49.03645861416,49.03645861416,49.03645861416,49.03645861416
,Texas St.,AWAY,Sun Belt,Abilene Christian,WAC,"Nov 16, 2024","Abilene, TX","1,024",1,0,1,0,0,0,1,2,1,0.666666666666667,0,0,0,0,0,-12,1.5,-110.25,-0.25,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,137.5,132,0,28.3689617014,29.982,1,212,21212,25,,-0.681847716319331,-0.681847716319331,-0.681847716319331,-0.681847716319331,-0.681847716319331
Texas Tech,,,,,,,,,,,,,,,1,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.6674688326147,-16.633696855933,109.137765852971,72.3368751438416,76.8366001644233
,Texas Tech,HOME,Big 12,Bethune Cookman,SWAC,"Nov 5, 2024","Lubbock, TX","12,034",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33,-32.5,0.25,110.25,1,43,2,86,0,0,0,0,0,1,0,0,0,0,0,1,147.5,155,0,69.858216738527,57.115,1,112,21112,15,,-15.6674688326147,-15.6674688326147,-15.6674688326147,-15.6674688326147,-15.6674688326147
,Texas Tech,HOME,Big 12,Northwestern St.,Southland,"Nov 8, 2024","Lubbock, TX","13,610",1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,21,-34.5,-182.25,-12.25,0,23,0,0,0,0,0,0,0,1,0,0,0,0,0,1,148.5,151,0,99.4951144067048,57.115,1,112,21112,20,,-16.633696855933,-16.633696855933,-16.633696855933,-16.633696855933,-16.633696855933
,Texas Tech,HOME,Big 12,Wyoming,Mountain West,"Nov 13, 2024","Lubbock, TX","11,456",1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,47,-18.5,812.25,1482.25,1,49,1,49,0,0,0,0,0,1,0,0,1,0,0,0,145.5,145,0,99.5531852971048,57.115,1,112,21112,45,,109.137765852971,109.137765852971,109.137765852971,109.137765852971,109.137765852971
The Citadel,,,,,,,,,,,,,,,0.666666666666667,0.666666666666667,,,,,,,-1.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.4081354748257,-25.129058456696,73.9061160841637,50.0014842831066,85.1851931022934
,The Citadel,AWAY,Southern,Boston College,ACC,"Nov 4, 2024","Chestnut Hill, MA",4529,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-9,16.5,56.25,306.25,1,4,16,64,0,0,0,0,0,0,0,0,1,0,0,0,135.5,129,0,11.2026474825692,7.827,1,211,21211,20,,36.4081354748257,36.4081354748257,36.4081354748257,36.4081354748257,36.4081354748257
,The Citadel,HOME,Southern,North Carolina A&T,CAA,"Nov 17, 2024","Charleston, SC",913,1,0,0,0,0,0,1,1,2,0.333333333333333,0,0,0.416666666666667,0.173611111111111,-4,-9,-3.5,-156.25,-6.25,0,7,11,77,1,0,0,0,0,0,0,1,0,0,1,0,147.5,155,0,15.0405432192923,7.827,1,112,21112,30,,-25.129058456696,-25.129058456696,-25.129058456696,-25.129058456696,-25.129058456696
,The Citadel,HOME,Southern,Stetson,ASUN,"Nov 11, 2024","Charleston, SC","1,051",1,0,0,0,1,1,1,1,1,0.5,0,0,0,0,0,22,-2.5,380.25,870.25,1,24,0,0,0,0,0,0,0,1,0,0,1,0,1,0,145.5,126,0,2.51180841636923,7.827,1,112,22112,30,,73.9061160841637,73.9061160841637,73.9061160841637,73.9061160841637,73.9061160841637
Toledo,,,,,,,,,,,,,,,1,1.25,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5408514602486,-5.691008534848,62.175955330974,28.6741435614166,87.5666497166232
,Toledo,AWAY,MAC,Troy,Sun Belt,"Nov 4, 2024","Troy, AL","3,369",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-10,5.5,-20.25,30.25,0,5,17,85,0,0,0,0,0,0,0,0,0,0,1,0,154.5,158,0,50.2817465152,38.778,1,212,21212,15,,-5.691008534848,-5.691008534848,-5.691008534848,-5.691008534848,-5.691008534848
,Toledo,HOME,MAC,Wright St.,Horizon,"Nov 13, 2024","Toledo, OH","4,037",1,0,0,0,0,0,1,2,1,0.666666666666667,0,0,-0.166666666666667,-0.0277777777777779,1,9,-6.5,6.25,156.25,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,161.5,163,0,50.2943550426,38.778,1,112,21112,25,,14.4624417726482,14.4624417726482,14.4624417726482,14.4624417726482,14.4624417726482
,Toledo,AWAY,MAC,Detroit Mercy,Horizon,"Nov 16, 2024","Detroit, MI","1,098",1,0,1,0,0,0,1,2,1,0.666666666666667,0,0,0,0,0,15,-10.5,20.25,210.25,1,20,3,60,0,0,0,0,0,1,0,0,1,0,0,0,153.5,149,0,75.7649481182348,38.778,1,212,21212,35,,16.619261147849,16.619261147849,16.619261147849,16.619261147849,16.619261147849
,Toledo,AWAY,MAC,Marshall,Sun Belt,"Nov 9, 2024","Huntington, WV","3,759",1,0,1,0,0,0,1,1,0,1,0,0,-1,-1,1,10,2.5,156.25,506.25,1,17,0,0,0,1,0,0,0,0,0,0,1,0,1,0,160.5,170,0,48.7279330974,38.778,1,212,21212,25,,62.175955330974,62.175955330974,62.175955330974,62.175955330974,62.175955330974
Towson,,,,,,,,,,,,,,,0.666666666666667,1,,,,,,,0.333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6306473155896,-16.973006249966,21.12073811718,19.677131629984,14.7783791828036
,Towson,AWAY,CAA,Saint Mary's,WCC,"Nov 4, 2024","Moraga, CA","3,326",1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,-7,11.5,20.25,210.25,1,6,15,90,0,0,0,0,0,0,0,1,1,0,0,0,126.5,145,0,39.530911718,25.225,1,212,22212,0,,21.12073811718,21.12073811718,21.12073811718,21.12073811718,21.12073811718
,Towson,AWAY,CAA,South Carolina,SEC,"Nov 12, 2024","Columbia, SC","11,577",1,0,1,0,1,1,0,1,1,0.5,0,0,0,0,0,-26,6.5,-380.25,-90.25,0,1,27,27,0,0,0,0,0,0,0,0,0,0,1,0,136.5,134,0,37.9649750034,25.225,1,211,22211,0,,-16.973006249966,-16.973006249966,-16.973006249966,-16.973006249966,-16.973006249966
,Towson,HOME,CAA,James Madison,Sun Belt,"Nov 16, 2024","Towson, MD","3,036",1,0,0,0,1,1,1,2,1,0.666666666666667,0,0,-0.333333333333334,-0.111111111111112,1,4,-3.5,0.25,110.25,1,8,5,40,0,0,0,1,0,0,1,1,0,0,1,0,138.5,130,0,37.9866760034,25.225,1,112,22112,34,,10.6306473155896,10.6306473155896,10.6306473155896,10.6306473155896,10.6306473155896
Troy,,,,,,,,,,,,,,,0.5,1,,,,,,,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44364124169666,-4.46833008191824,7.54349455325688,5.54839696725197,5.96244695473195
,Troy,HOME,Sun Belt,Toledo,MAC,"Nov 4, 2024","Troy, AL","3,369",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,-5.5,20.25,210.25,1,17,5,85,0,0,0,0,0,0,0,0,1,0,1,0,154.5,158,0,1.54735532568759,18.005,1,112,21112,30,,7.54349455325688,7.54349455325688,7.54349455325688,7.54349455325688,7.54349455325688
,Troy,AWAY,Sun Belt,Arkansas,SEC,"Nov 13, 2024","Fayetteville, AR","19,200",1,0,1,1,0,0,0,1,1,0.5,0,0,0.5,0.25,-1,-16,12.5,-12.25,42.25,0,6,17,102,0,0,0,0,0,0,0,0,0,0,0,0,153.5,114,0,14.2118394017765,18.005,1,221,21221,5,,4.62195339401777,4.62195339401777,4.62195339401777,4.62195339401777,4.62195339401777
,Troy,AWAY,Sun Belt,Oregon,Big Ten,"Nov 17, 2024","Eugene, OR","5,394",1,0,1,0,1,1,0,3,0,1,0,0,-0.333333333333333,-0.111111111111111,1,-21,12.5,-72.25,2.25,0,5,21,105,0,0,0,0,0,0,0,0,0,0,0,0,146.5,143,0,14.1815311597765,18.005,1,211,22211,40,,-1.73467091062446,-1.73467091062446,-1.73467091062446,-1.73467091062446,-1.73467091062446
,Troy,AWAY,Sun Belt,New Orleans,Southland,"Nov 9, 2024","New Orleans, LA",1028,1,0,1,0,0,0,1,0,1,0,0,0,1,1,-1,17,-14.5,6.25,156.25,1,26,2,52,0,0,0,0,0,0,0,0,0,0,0,0,151.5,139,0,14.1658918081765,18.005,1,212,21212,25,,-4.46833008191824,-4.46833008191824,-4.46833008191824,-4.46833008191824,-4.46833008191824
Tulane,,,,,,,,,,,,,,,1,1.33333333333333,,,,,,,-1.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2931262628843,13.5974650375316,20.1021237945636,3.26817067036087,49.9927150949795
,Tulane,HOME,American,Louisiana Monroe,Sun Belt,"Nov 8, 2024","New Orleans, LA","1,447",1,0,0,0,0,0,1,1,1,0.5,0,0,0.5,0.25,0,16,-11.5,20.25,210.25,1,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,154.5,144,0,22.3684262884291,11.447,1,112,21112,25,,16.2931262628843,16.2931262628843,16.2931262628843,16.2931262628843,16.2931262628843
,Tulane,AWAY,American,Furman,Southern,"Nov 15, 2024","Greenville, SC",2867,1,0,1,0,0,0,1,3,0,1,0,0,0,0,0,-8,5.5,-6.25,56.25,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,153.5,142,0,25.776303753155,11.447,1,212,21212,28,,13.5974650375316,13.5974650375316,13.5974650375316,13.5974650375316,13.5974650375316
,Tulane,HOME,American,Alcorn St.,SWAC,"Nov 11, 2024","New Orleans, LA",1202,1,0,0,0,0,0,1,0,3,0,0,0,1,1,-4,33,-21.5,132.25,462.25,1,42,0,0,0,0,0,0,0,0,0,0,1,0,0,1,154.5,135,0,25.742479456355,11.447,1,112,21112,8,,20.1021237945636,20.1021237945636,20.1021237945636,20.1021237945636,20.1021237945636
Tulsa,,,,,,,,,,,,,,,1,1,,,,,,,-1.66666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.549203987716,-12.320572307638,-9.830788313104,1.27455782235574,-33.700564608458
,Tulsa,HOME,American,Oral Roberts,Summit,"Nov 13, 2024","Tulsa, OK","3,906",1,0,0,0,0,0,1,1,1,0.5,0,0,0.5,0.25,-1,9,-9.5,-0.25,90.25,0,20,6,120,0,0,0,0,0,0,0,0,0,0,1,0,151.5,161,0,49.5711686896,8.761,1,112,21112,25,,-9.830788313104,-9.830788313104,-9.830788313104,-9.830788313104,-9.830788313104
,Tulsa,AWAY,American,Missouri St.,Missouri Valley,"Nov 16, 2024","Springfield, MO","2,364",1,0,1,0,0,0,1,1,1,0.5,0,0,0.5,0.25,-4,-5,-1.5,-42.25,12.25,0,5,15,75,1,0,0,0,0,0,0,1,0,0,1,0,143.5,217,0,49.6353012284,8.761,1,212,21212,30,,-11.549203987716,-11.549203987716,-11.549203987716,-11.549203987716,-11.549203987716
,Tulsa,HOME,American,Arkansas Pine Bluff,SWAC,"Nov 9, 2024","Tulsa, OK",2753,1,0,0,0,0,0,1,1,1,0.5,0,0,0.5,0.25,0,23,-22.5,0.25,110.25,1,32,3,96,0,0,0,0,0,0,0,0,0,0,0,1,162.5,183,0,42.4973692362,8.761,1,112,21112,15,,-12.320572307638,-12.320572307638,-12.320572307638,-12.320572307638,-12.320572307638
UAB,,,,,,,,,,,,,,,1,1.25,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4642553246677,-35.0823133558777,16.1328019774557,23.8402024996273,-21.8780220277574
,UAB,HOME,American,Southeastern Louisiana,Southland,"Nov 10, 2024","Birmingham, AL",3291,1,0,0,0,0,0,1,1,0,1,0,0,-0.5,-0.25,0,10,-21.5,-132.25,-2.25,0,19,10,190,0,0,0,0,0,0,0,0,0,0,0,1,153.5,154,0,61.6835644122322,52.268,1,112,21112,20,,-35.0823133558777,-35.0823133558777,-35.0823133558777,-35.0823133558777,-35.0823133558777
,UAB,HOME,American,Vermont,American East,"Nov 4, 2024","Birmingham, AL",3876,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,-5,-5.5,-110.25,-0.25,0,0,14,0,1,0,0,0,0,0,0,0,0,0,1,0,143.5,129,0,61.6770175332322,52.268,1,112,22112,25,,-14.2978758246677,-14.2978758246677,-14.2978758246677,-14.2978758246677,-14.2978758246677
,UAB,HOME,American,Southern Miss,Sun Belt,"Nov 7, 2024","Birmingham, AL",3791,1,0,0,0,0,0,1,1,0,1,0,0,-1,-1,1,14,-13.5,0.25,110.25,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.5,182,0,61.6770175332322,52.268,1,112,21112,25,,11.3693651753323,11.3693651753323,11.3693651753323,11.3693651753323,11.3693651753323
,UAB,AWAY,American,High Point,Big South,"Nov 15, 2024","High Point, NC","5,028",1,0,1,0,0,0,1,3,0,1,0,0,-0.333333333333333,-0.111111111111111,1,-3,3.5,0.25,110.25,1,3,13,39,0,0,0,0,0,0,0,0,0,0,1,0,158.5,133,0,61.6835644122322,52.268,1,212,21212,35,,16.1328019774557,16.1328019774557,16.1328019774557,16.1328019774557,16.1328019774557
UC Davis,,,,,,,,,,,,,,,0.333333333333333,1.33333333333333,,,,,,,0.666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6175007514069,10.3077192309426,44.9491397514069,17.787393790274,75.8743597337564
,UC Davis,AWAY,Big West,Washington,Big Ten,"Nov 5, 2024","Seattle, WA",5355,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-6,15.5,90.25,380.25,1,5,10,50,0,0,0,0,0,0,0,1,1,0,0,0,147.5,152,0,33.140075140687,14.278,1,211,21211,20,,44.9491397514069,44.9491397514069,44.9491397514069,44.9491397514069,44.9491397514069
,UC Davis,AWAY,Big West,Idaho,Big Sky,"Nov 7, 2024","Moscow, ID",1736,1,0,1,0,0,0,1,1,0,1,0,0,-1,-1,1,4,-1.5,6.25,156.25,1,4,11,44,0,0,0,1,0,0,0,0,0,0,1,0,143.5,154,0,33.140075140687,14.278,1,212,21212,30,,20.6175007514069,20.6175007514069,20.6175007514069,20.6175007514069,20.6175007514069
,UC Davis,AWAY,Big West,Stanford,ACC,"Nov 17, 2024","Stanford, CA",2791,1,0,1,0,0,0,0,3,0,1,0,0,-0.333333333333333,-0.111111111111111,1,-14,13.5,-0.25,90.25,0,5,19,95,0,0,0,0,0,0,0,0,0,0,0,0,148.5,144,0,33.158745316487,14.278,1,211,21211,25,,10.3077192309426,10.3077192309426,10.3077192309426,10.3077192309426,10.3077192309426
UC Irvine,,,,,,,,,,,,,,,1,1.33333333333333,,,,,,,-1.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0291831986364,-11.830932208889,113.897985315175,63.078634430403,162.096236304922
,UC Irvine,AWAY,Big West,Loyola Marymount,WCC,"Nov 8, 2024","Los Angeles, CA","1,144",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,15,-1.5,182.25,552.25,1,23,0,0,0,0,0,0,0,1,0,0,1,0,1,0,150.5,117,0,67.6862198636381,34.777,1,212,21212,35,,60.0291831986364,60.0291831986364,60.0291831986364,60.0291831986364,60.0291831986364
,UC Irvine,AWAY,Big West,Northern Iowa,Missouri Valley,"Nov 10, 2024","Cedar Falls, IA","3,513",1,0,1,0,0,0,1,2,0,1,0,0,0,0,0,20,3.5,552.25,1122.25,1,24,1,24,0,1,0,0,0,1,0,0,1,0,1,0,140.5,140,0,111.143031517505,34.777,1,212,21212,40,,113.897985315175,113.897985315175,113.897985315175,113.897985315175,113.897985315175
,UC Irvine,HOME,Big West,Pepperdine,WCC,"Nov 16, 2024","Irvine, CA","2,123",1,0,0,0,0,0,1,1,1,0.5,0,0,0.5,0.25,-4,18,-15.5,6.25,156.25,1,18,11,198,0,0,0,0,0,0,0,0,0,0,0,0,147.5,142,0,111.188979111105,34.777,1,112,21112,30,,-11.830932208889,-11.830932208889,-11.830932208889,-11.830932208889,-11.830932208889
UC Riverside,,,,,,,,,,,,,,,0.666666666666667,1,,,,,,,1.66666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.623275807094,24.562023938326,88.591746294468,34.2242981512667,148.777046039888
,UC Riverside,AWAY,Big West,Oregon,Big Ten,"Nov 4, 2024","Eugene, OR",5494,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-15,17.5,6.25,156.25,1,2,18,36,0,0,0,0,0,0,0,0,0,0,0,0,144.5,167,0,25.9146938326,14.517,1,211,22211,20,,24.562023938326,24.562023938326,24.562023938326,24.562023938326,24.562023938326
